symbol,date,open,high,low,close,volume,adjusted
AAPL,2020-02-07,80.592498779296875,80.8499984741211,79.5,80.00749969482422,117684000,77.327545166015625
AAPL,2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,109348800,77.69480895996094
AAPL,2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.902496337890625,94323200,77.22607421875
AAPL,2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,113730400,79.05999755859375
AAPL,2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.217498779296875,94747600,78.49700927734375
AAPL,2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80113600,78.51634216308594
AAPL,2020-02-18,78.839996337890625,79.9375,78.652496337890625,79.75,152531200,77.07867431640625
AAPL,2020-02-19,80,81.14250183105469,80,80.904998779296875,93984000,78.19498443603516
AAPL,2020-02-20,80.657501220703125,81.1624984741211,79.55249786376953,80.07499694824219,100566000,77.39277648925781
AAPL,2020-02-21,79.654998779296875,80.11250305175781,77.625,78.26249694824219,129554000,75.64098358154297
AAPL,2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,222195200,72.04802703857422
AAPL,2020-02-25,75.23750305175781,75.63249969482422,71.532501220703125,72.0199966430664,230673600,69.60758209228516
AAPL,2020-02-26,71.63249969482422,74.470001220703125,71.625,73.1624984741211,198054800,70.71183013916016
AAPL,2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,320605600,66.08951568603516
AAPL,2020-02-28,64.31500244140625,69.60250091552734,64.092498779296875,68.339996337890625,426510000,66.05086517333984
AAPL,2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,341397200,72.20026397705078
AAPL,2020-03-03,75.9175033569336,76,71.44999694824219,72.33000183105469,319475600,69.907196044921875
AAPL,2020-03-04,74.11000061035156,75.8499984741211,73.282501220703125,75.68499755859375,219178400,73.14981842041016
AAPL,2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,187572800,70.7770767211914
AAPL,2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,226176800,69.83714294433594
AAPL,2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,286744800,64.3135757446289
AAPL,2020-03-10,69.285003662109375,71.61000061035156,67.342498779296875,71.33499908447266,285290000,68.94554138183594
AAPL,2020-03-11,69.347503662109375,70.30500030517578,67.964996337890625,68.85749816894531,255598800,66.55101776123047
AAPL,2020-03-12,63.98500061035156,67.5,62,62.057498931884766,418474000,59.97880554199219
AAPL,2020-03-13,66.222503662109375,69.9800033569336,63.23749923706055,69.49250030517578,370732000,67.16474914550781
AAPL,2020-03-16,60.48749923706055,64.7699966430664,60,60.5525016784668,322423600,58.524208068847656
AAPL,2020-03-17,61.877498626708984,64.402496337890625,59.599998474121094,63.21500015258789,324056000,61.097530364990234
AAPL,2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,300233600,59.601863861083984
AAPL,2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,271857200,59.14519500732422
AAPL,2020-03-20,61.79499816894531,62.95750045776367,57,57.310001373291016,401693200,55.39031982421875
AAPL,2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,336752800,54.21360397338867
AAPL,2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,287531200,59.65260314941406
AAPL,2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,303602000,59.324005126953125
AAPL,2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,252087200,62.445804595947266
AAPL,2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,204216800,59.86040496826172
AAPL,2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,167976400,61.568695068359375
AAPL,2020-03-31,63.900001525878906,65.62249755859375,63,63.5724983215332,197002000,61.44305419921875
AAPL,2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,176218400,58.21009826660156
AAPL,2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,165934000,59.181434631347656
AAPL,2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,129880000,58.330909729003906
AAPL,2020-04-06,62.724998474121094,65.777496337890625,62.345001220703125,65.61750030517578,201820400,63.4195556640625
AAPL,2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,202887200,62.68501663208008
AAPL,2020-04-08,65.68499755859375,66.842498779296875,65.30750274658203,66.51750183105469,168895200,64.28941345214844
AAPL,2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,161834800,64.7533187866211
AAPL,2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,131022800,66.02428436279297
AAPL,2020-04-14,70,72.0625,69.51249694824219,71.76249694824219,194994800,69.35871887207031
AAPL,2020-04-15,70.5999984741211,71.5824966430664,70.157501220703125,71.10749816894531,131154400,68.72566223144531
AAPL,2020-04-16,71.845001220703125,72.05000305175781,70.5875015258789,71.67250061035156,157125200,69.27174377441406
AAPL,2020-04-17,71.17250061035156,71.73750305175781,69.214996337890625,70.69999694824219,215250000,68.33180236816406
AAPL,2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,130015200,66.91346740722656
AAPL,2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.092498779296875,180991600,64.84513092041016
AAPL,2020-04-22,68.402496337890625,69.4749984741211,68.05000305175781,69.0250015258789,116862400,66.712921142578125
AAPL,2020-04-23,68.967498779296875,70.4375,68.717498779296875,68.75749969482422,124814400,66.45438385009766
AAPL,2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200,68.37288665771484
AAPL,2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600,68.42121887207031
AAPL,2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800,67.31214904785156
AAPL,2020-04-29,71.18250274658203,72.4175033569336,70.972503662109375,71.93250274658203,137280800,69.52303314208984
AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000,70.98967742919922
AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,240616800,69.84681701660156
AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000,70.83504486083984
AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200,71.8982162475586
AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.717498779296875,75.157501220703125,142333600,72.63999938964844
AAPL,2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200,73.39144134521484
AAPL,2020-05-08,76.410003662109375,77.5875015258789,76.07250213623047,77.532501220703125,133838400,75.13831329345703
AAPL,2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400,76.32062530517578
AAPL,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200,75.44841766357422
AAPL,2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400,74.53743743896484
AAPL,2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200,74.99534606933594
AAPL,2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400,74.551971435546875
AAPL,2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400,76.30852508544922
AAPL,2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.285003662109375,101729600,75.86756896972656
AAPL,2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800,77.34305572509766
AAPL,2020-05-21,79.66500091552734,80.222503662109375,78.967498779296875,79.2125015258789,102688800,76.76641845703125
AAPL,2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.722503662109375,81803200,77.26066589355469
AAPL,2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,125522000,76.73735809326172
AAPL,2020-05-27,79.035003662109375,79.67749786376953,78.27249908447266,79.527496337890625,112945200,77.07170104980469
AAPL,2020-05-28,79.19249725341797,80.86000061035156,78.907501220703125,79.5625,133560800,77.10560607910156
AAPL,2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400,77.03050231933594
AAPL,2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,77.977813720703125
AAPL,2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,78.33880615234375
AAPL,2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.279998779296875,104491200,78.77008056640625
AAPL,2020-06-04,81.097503662109375,81.404998779296875,80.19499969482422,80.58000183105469,87560400,78.09169006347656
AAPL,2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,137250400,80.31580352783203
AAPL,2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400,80.79069519042969
AAPL,2020-06-09,83.035003662109375,86.402496337890625,83.00250244140625,85.99749755859375,147712400,83.34191131591797
AAPL,2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600,85.48609161376953
AAPL,2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400,81.3818359375
AAPL,2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000,82.0844497680664
AAPL,2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800,83.099609375
AAPL,2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800,85.30194854736328
AAPL,2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400,85.1832275390625
AAPL,2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400,85.2171401977539
AAPL,2020-06-19,88.660003662109375,89.13999938964844,86.2874984741211,87.43000030517578,264476000,84.73015594482422
AAPL,2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.717498779296875,135445200,86.94702911376953
AAPL,2020-06-23,91,93.095001220703125,90.56749725341797,91.63249969482422,212155600,88.80290222167969
AAPL,2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200,87.2353515625
AAPL,2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400,88.3934326171875
AAPL,2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.407501220703125,205256800,85.6774673461914
AAPL,2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000,87.652069091796875
AAPL,2020-06-30,90.0199966430664,91.49500274658203,90,91.19999694824219,140223200,88.38373565673828
AAPL,2020-07-01,91.279998779296875,91.839996337890625,90.97750091552734,91.027496337890625,110737200,88.2165756225586
AAPL,2020-07-02,91.9625015258789,92.61750030517578,90.910003662109375,91.027496337890625,114041600,88.2165756225586
AAPL,2020-07-06,92.5,93.94499969482422,92.467498779296875,93.4625015258789,118655600,90.57637786865234
AAPL,2020-07-07,93.85250091552734,94.654998779296875,93.05750274658203,93.17250061035156,112424400,90.29532623291016
AAPL,2020-07-08,94.18000030517578,95.375,94.089996337890625,95.342498779296875,117092000,92.3983383178711
AAPL,2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800,92.79564666748047
AAPL,2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200,92.95799255371094
AAPL,2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200,92.5291519165039
AAPL,2020-07-14,94.839996337890625,97.25499725341797,93.87750244140625,97.05750274658203,170989200,94.06036376953125
AAPL,2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000,94.7072525024414
AAPL,2020-07-16,96.5625,97.404998779296875,95.904998779296875,96.52249908447266,110577600,93.54187774658203
AAPL,2020-07-17,96.98750305175781,97.14749908447266,95.839996337890625,96.32749938964844,92186800,93.35289764404297
AAPL,2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,90318000,95.32022857666016
AAPL,2020-07-21,99.17250061035156,99.25,96.74250030517578,97,103433200,94.004638671875
AAPL,2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600,94.26873016357422
AAPL,2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.845001220703125,197004400,89.97794342041016
AAPL,2020-07-24,90.98750305175781,92.970001220703125,89.1449966430664,92.61499786376953,185438800,89.75504302978516
AAPL,2020-07-27,93.70999908447266,94.904998779296875,93.4800033569336,94.80999755859375,121214000,91.88227844238281
AAPL,2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600,90.37285614013672
AAPL,2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200,92.10515594482422
AAPL,2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000,93.21964263916016
AAPL,2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800,102.97870635986328
AAPL,2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200,105.57350158691406
AAPL,2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600,106.278564453125
AAPL,2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800,106.66376495361328
AAPL,2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789063,202428800,110.38519287109375
AAPL,2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600,107.87549591064453
AAPL,2020-08-10,112.5999984741211,113.7750015258789,110,112.72750091552734,212403600,109.44344329833984
AAPL,2020-08-11,111.97000122070313,112.48249816894531,109.10749816894531,109.375,187902400,106.1885986328125
AAPL,2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000,109.71771240234375
AAPL,2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000,111.65946197509766
AAPL,2020-08-14,114.83000183105469,115,113.04499816894531,114.90750122070313,165565200,111.55992889404297
AAPL,2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600,111.2686767578125
AAPL,2020-08-18,114.35250091552734,116,114.00749969482422,115.5625,105633600,112.19585418701172
AAPL,2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000,112.33663177490234
AAPL,2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200,114.82933044433594
AAPL,2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800,120.74678039550781
AAPL,2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600,122.1909408569336
AAPL,2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600,121.18850708007813
AAPL,2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400,122.83654022216797
AAPL,2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400,121.36812591552734
AAPL,2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000,121.1715316772461
AAPL,2020-08-31,127.58000183105469,131,126,129.0399932861328,225702700,125.28070831298828
AAPL,2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100,130.27099609375
AAPL,2020-09-02,137.58999633789063,137.97999572753906,127,131.39999389648438,200119000,127.57197570800781
AAPL,2020-09-03,126.91000366210938,128.83999633789063,120.5,120.87999725341797,257599600,117.35844421386719
AAPL,2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200,117.43611907958984
AAPL,2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600,109.53324127197266
AAPL,2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500,113.90213775634766
AAPL,2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,182274400,110.18372344970703
AAPL,2020-09-11,114.56999969482422,115.2300033569336,110,112,180860300,108.73712158203125
AAPL,2020-09-14,114.72000122070313,115.93000030517578,112.80000305175781,115.36000061035156,140150100,111.999267578125
AAPL,2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000,112.17398834228516
AAPL,2020-09-16,115.2300033569336,116,112.04000091552734,112.12999725341797,154679000,108.86333465576172
AAPL,2020-09-17,109.72000122070313,112.19999694824219,108.70999908447266,110.33999633789063,178011000,107.12550354003906
AAPL,2020-09-18,110.4000015258789,110.87999725341797,106.08999633789063,106.83999633789063,287104900,103.72745513916016
AAPL,2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800,106.87307739257813
AAPL,2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400,108.55265808105469
AAPL,2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700,103.99932098388672
AAPL,2020-09-24,105.16999816894531,110.25,105,108.22000122070313,167743300,105.0672607421875
AAPL,2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400,109.00897216796875
AAPL,2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400,111.61090087890625
AAPL,2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789063,99382200,110.76625061035156
AAPL,2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200,112.43614959716797
AAPL,2020-10-01,117.63999938964844,117.72000122070313,115.83000183105469,116.79000091552734,116120400,113.3875961303711
AAPL,2020-10-02,112.88999938964844,115.37000274658203,112.22000122070313,113.0199966430664,144712000,109.72743225097656
AAPL,2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800,113.10603332519531
AAPL,2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200,109.86334228515625
AAPL,2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000,111.72740173339844
AAPL,2020-10-08,116.25,116.4000015258789,114.58999633789063,114.97000122070313,83477200,111.62061309814453
AAPL,2020-10-09,115.27999877929688,117,114.91999816894531,116.97000122070313,100506900,113.56234741210938
AAPL,2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226800,120.7759017944336
AAPL,2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500,117.57202911376953
AAPL,2020-10-14,121,123.02999877929688,119.62000274658203,121.19000244140625,150712000,117.659423828125
AAPL,2020-10-15,118.72000122070313,121.19999694824219,118.1500015258789,120.70999908447266,112559200,117.19338989257813
AAPL,2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393800,115.5526351928711
AAPL,2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639300,112.6011962890625
AAPL,2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423700,114.08662414550781
AAPL,2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,89946000,113.46526336669922
AAPL,2020-10-22,117.44999694824219,118.04000091552734,114.58999633789063,115.75,101988000,112.37789916992188
AAPL,2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572600,111.68858337402344
AAPL,2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111850700,111.69828796386719
AAPL,2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276800,113.203125
AAPL,2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937800,107.96044921875
AAPL,2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129200,111.96041107177734
AAPL,2020-10-30,111.05999755859375,111.98999786376953,107.72000122070313,108.86000061035156,190272600,105.68861389160156
AAPL,2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900,105.60124969482422
AAPL,2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624400,107.22257232666016
AAPL,2020-11-04,114.13999938964844,115.58999633789063,112.3499984741211,114.94999694824219,138235500,111.60118865966797
AAPL,2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387100,115.56234741210938
AAPL,2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457900,115.4310531616211
AAPL,2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515300,113.12612915039063
AAPL,2020-11-10,115.55000305175781,117.58999633789063,114.12999725341797,115.97000122070313,138023400,112.7857437133789
AAPL,2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112295000,116.20907592773438
AAPL,2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103162300,115.93675994873047
AAPL,2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81581900,115.98538208007813
AAPL,2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183000,116.99683380126953
AAPL,2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74271000,116.11183166503906
AAPL,2020-11-18,118.61000061035156,119.81999969482422,118,118.02999877929688,76322100,114.78916931152344
AAPL,2020-11-19,117.58999633789063,119.05999755859375,116.80999755859375,118.63999938964844,74113000,115.38243865966797
AAPL,2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789063,73604300,114.11812591552734
AAPL,2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959300,110.72393035888672
AAPL,2020-11-24,113.91000366210938,115.8499984741211,112.58999633789063,115.16999816894531,113874200,112.0076904296875
AAPL,2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499200,112.84407043457031
AAPL,2020-11-27,116.56999969482422,117.48999786376953,116.22000122070313,116.58999633789063,46691300,113.3886947631836
AAPL,2020-11-30,116.97000122070313,120.97000122070313,116.80999755859375,119.05000305175781,169410200,115.78115844726563
AAPL,2020-12-01,121.01000213623047,123.47000122070313,120.01000213623047,122.72000122070313,127728200,119.35038757324219
AAPL,2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004200,119.70051574707031
AAPL,2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967600,119.5643539428711
AAPL,2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400,118.89329528808594
AAPL,2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,86712000,120.35209655761719
AAPL,2020-12-08,124.37000274658203,124.9800033569336,123.08999633789063,124.37999725341797,82225500,120.96482849121094
AAPL,2020-12-09,124.52999877929688,125.94999694824219,121,121.77999877929688,115089200,118.4361801147461
AAPL,2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312200,119.8561019897461
AAPL,2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939800,119.04891967773438
AAPL,2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500,118.4361801147461
AAPL,2020-12-15,124.33999633789063,127.9000015258789,124.12999725341797,127.87999725341797,157243700,124.36871337890625
AAPL,2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,98208600,124.30061340332031
AAPL,2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800,125.16619873046875
AAPL,2020-12-18,128.9600067138672,129.10000610351563,126.12000274658203,126.66000366210938,192541500,123.18219757080078
AAPL,2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,121251600,124.7090835571289
AAPL,2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800,128.25889587402344
AAPL,2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223700,127.36414337158203
AAPL,2020-12-24,131.32000732421875,133.4600067138672,131.10000610351563,131.97000122070313,54930100,128.3463897705078
AAPL,2020-12-28,133.99000549316406,137.33999633789063,133.50999450683594,136.69000244140625,124486200,132.93679809570313
AAPL,2020-12-29,138.0500030517578,138.7899932861328,134.33999633789063,134.8699951171875,121047300,131.16676330566406
AAPL,2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070313,96452100,130.04837036132813
AAPL,2020-12-31,134.0800018310547,134.74000549316406,131.72000122070313,132.69000244140625,99116600,129.04666137695313
AAPL,2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,143301900,125.856689453125
AAPL,2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,97664900,127.4127426147461
AAPL,2021-01-06,127.72000122070313,131.0500030517578,126.37999725341797,126.5999984741211,155088000,123.12384796142578
AAPL,2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,109578200,127.32522583007813
